Occurance,Landcover,Dist_Road,Dist_Rail,Dist_WA,Dist_W
1,22,2.687835409,1114.57985,2556.199545,916.0464914
1,22,4.03005744,2223.776595,237.4837891,696.6621624
1,22,1.898543453,569.5309435,1350.751593,297.1862522
1,22,0.458310461,8169.831065,1563.180138,809.7106774
1,22,2.504296835,8450.482602,900.7982774,170.8493025
1,22,11.19077904,140.5415236,790.9893364,67.40460969
1,22,2.433423366,5096.816448,1264.792897,481.6858242
1,22,1.589148004,3519.271512,2101.603414,533.3889719
1,22,2.264901942,493.1664295,909.4668604,811.6167781
1,22,0.221849709,26885.84494,3486.540211,290.2058415
1,22,0.625479497,3175.336851,352.3145194,65.34256366
1,22,1.166369681,839.3291833,2654.952541,503.7622239
1,22,0.497613428,12167.35797,597.0144569,432.5411864
1,22,-1,-1,-1,-1
1,22,5.745029168,2927.351157,2555.42097,286.5711029
1,22,0.508332504,1206.228434,1410.496563,201.5560999
1,22,0.988751736,16889.58627,229.2805105,105.0272383
1,22,31.00254084,304.2714786,784.0496739,255.9635162
1,22,0.949007874,22.160114,2080.284174,763.6672109
1,22,6.896275617,2044.535359,5889.94788,1408.354871
1,22,6.544884262,1675.137569,1102.651898,631.2181491
1,22,2.589005401,5271.969999,530.2822379,152.9953534
1,22,7.226677458,15226.57572,2048.676162,410.5841778
1,22,2.722438475,1939.008531,4103.819118,121.7220956
1,22,8.748583591,10038.77571,1316.670487,91.24492177
1,22,1.874831901,1897.245031,1721.848172,231.0590026
1,22,1.982636879,9813.509541,1737.593028,353.330507
1,22,2.786789462,8446.849045,1292.898407,813.3288101
1,22,0.045400162,14.9223041,329.4276417,169.1863568
1,22,9.783352049,300.861537,1493.432583,380.5719938
1,22,3.170459299,6198.423466,1908.235884,754.0534421
1,22,0.242444887,5902.036001,1614.030931,988.5873932
1,22,2.208417369,3314.998925,590.420123,455.2897111
1,22,3.17106145,1880.783845,1119.283733,536.9956158
1,22,86.81236565,53.38777418,371.830657,14.62448509
1,22,0.242606491,397.4296561,812.7855745,173.5525046
1,22,0.981957793,6309.383354,748.0460545,428.0988775
1,22,2.362253902,9195.350463,2327.377078,143.5745563
1,22,1.576643433,3893.81719,185.5333216,188.8721066
1,22,1.007429679,899.7513668,3256.965399,745.9595641
1,22,4.441177028,3397.627549,255.7417518,1024.091992
1,22,5.135658789,868.9553206,586.085497,84.09506121
1,22,1.295973556,2726.952224,186.5566466,131.5375297
1,22,4.071686002,23500.98697,904.9209569,491.5380719
1,22,0.860193016,3738.717116,1958.998814,2438.425159
1,22,0.472050111,30.94390725,178.6956097,1268.195692
1,22,2.82812967,15922.7231,1992.339058,596.6782967
1,22,0.290481724,22661.57424,1195.841474,654.0461774
1,22,3.322525003,976.4479131,4387.872578,2003.195273
1,22,1.191087747,2759.497342,2729.574265,64.30563848
1,22,0.854867905,1704.609039,501.5119719,205.7151297
1,22,11.58838257,4781.940054,1659.575618,151.1884551
1,22,0.890356881,8923.921995,5680.925873,1766.226478
1,22,3.267836598,9596.649093,1592.798016,96.23551524
1,22,2.893719451,6365.767313,688.3449231,221.6070235
1,22,3.834187648,1718.1723,0,515.7829592
1,22,0.9081214,2739.157388,335.3095535,378.8317916
1,22,1.593251034,1240.105363,8460.80899,787.5328481
1,22,3.048855506,78.12668432,1849.389447,248.0261801
1,22,0.369804945,5924.243983,1937.372204,737.5897254
1,22,6.641522641,6949.733569,689.2513467,60.93246454
1,22,0.000311325,6863.764886,8858.691029,776.8365511
1,22,0.061132706,16585.4478,2369.282692,589.1433292
1,22,1.947113801,2442.801397,1708.00912,174.20114
1,22,1.003059919,495.0090811,650.9731885,85.68822408
1,22,2.677964936,10732.45696,945.8937583,567.4653769
1,22,1.550665194,15807.2078,4042.281765,590.3876508
1,22,1.760115966,39.92111407,2577.189341,161.3901034
1,22,1.135294819,5664.687254,652.6479708,433.6951972
1,22,0.089789291,79.61432405,5919.910328,1396.268514
1,22,22.94048534,41.36631345,449.1914562,2260.389586
1,22,2.025572789,953.9022043,1086.213066,1621.27362
1,22,1.074421607,6475.579628,8814.012899,1143.848205
1,22,0.001449532,1210.11635,936.6757958,790.2209207
1,22,7.144705843,3070.721366,442.4694414,948.7836569
1,22,0.418116465,11108.6076,3404.83442,682.4216131
1,22,3.381055616,3814.226626,1975.869889,536.448377
1,22,2.427502475,4324.451418,1014.942896,438.1234439
1,22,2.801771341,6316.799934,1912.45799,1028.532468
1,22,0.546724583,2913.53143,875.6602865,741.8050173
1,22,1.368895359,4225.734453,1251.10126,105.3548817
1,22,1.6581309,5519.851187,912.4978458,291.8556792
1,22,0.626091153,10482.58001,1628.673063,1108.369666
1,22,0.216157639,10089.95406,379.6809434,303.2716897
1,22,3.0796165,7107.787503,1321.438599,577.9193
1,22,0.261171996,12092.2212,643.0103906,293.0622043
1,22,0.040737323,2547.17655,4032.410985,369.2010483
1,22,1.809993169,187.3778094,965.1721635,902.7708157
1,22,2.838922271,921.4561249,3509.745682,735.5308212
1,22,3.419530125,2651.255778,477.2571519,562.1867044
1,22,0.836531639,8757.615888,375.706287,830.037227
1,22,0.658644713,2366.122436,707.3112088,373.7242736
1,22,0.387803565,5642.787784,578.0281561,432.0590873
1,22,0.178345492,8.653887515,1544.763161,308.6610352
1,22,2.601430393,10937.00353,2952.966585,1253.338772
1,22,3.403954905,11854.01716,3899.830314,108.4146218
1,22,5.840312082,12044.43195,442.5437186,230.1885571
1,22,3.674408993,1331.667819,1591.034481,316.0979367
1,22,4.937820685,2884.358502,896.4066061,164.6340342
1,22,2.535655621,1996.450926,2371.950584,499.2029723
1,22,2.667140223,10792.72956,2482.616866,1617.305118
1,22,0.763179476,613.7116868,795.6694349,1047.5821
1,22,-1,-1,-1,-1
1,22,1.936819352,385.1302044,4623.749911,127.7807552
1,22,1.521925205,6165.017767,721.2270008,599.6257154
1,22,0.29424544,9834.846353,884.1459434,625.2667911
1,22,4.437618362,9129.640952,1333.1988,271.9195122
1,22,3.538866068,108.8065446,4978.029166,1036.488874
1,22,1.976802705,18823.58143,609.6528427,37.41670163
1,22,5.471522062,14366.40118,1713.747894,1498.720292
1,22,2.546467369,293.4766158,1378.332525,174.853086
1,22,2.632406919,25.62985954,138.6240601,328.9500306
1,22,1.229222625,13590.80371,3557.588957,1169.303132
1,22,1.565505413,1092.321358,1839.064024,849.3205875
1,22,0.816491409,931.674366,914.3991361,31.84464813
1,22,2.102154585,6251.806998,103.2272562,179.8066745
1,22,-1,-1,-1,-1
1,22,1.26517821,180.6218388,641.4158682,871.5647963
1,22,0.561224309,3428.190321,3080.267473,483.5818531
1,22,107.061151,1181.691333,2812.496222,276.2663027
1,22,3.603654725,12989.38344,1134.062482,829.0101297
1,22,7.602519478,485.3115377,655.0701571,825.5106762
1,22,15.90578152,3167.171696,1176.570373,561.3288882
1,22,1.633112509,1568.337941,1181.948283,1065.521905
1,22,0.891002872,2186.693527,671.690486,665.7230016
1,22,1.806112577,20.28162951,2567.443183,1223.7935
1,22,2.052578067,1956.791578,1323.534006,42.03127341
1,22,1.846055333,5503.754211,2195.518912,1263.421828
1,22,2.821384458,10157.381,1102.924572,75.42953727
1,22,0.498571572,4698.884103,1089.712034,609.7082338
1,22,4.532309819,8871.561492,3547.149547,738.9707728
1,22,0.423953166,2298.31164,725.3809687,406.4786689
1,22,1.559649333,3884.151307,571.2855671,655.4216571
1,22,2.373181421,84.63233069,377.0476727,553.5377307
1,22,0.04963998,5850.83377,48.03255845,133.9805708
1,22,3.398652911,10231.78069,3463.795181,61.32289074
1,22,1.504459245,10780.34836,465.12545,357.2261143
1,22,0.735423488,9064.931081,1291.995863,894.7608962
1,22,1.032477669,10368.13298,850.7695911,1844.836031
1,22,2.122992647,10589.37032,5024.519415,564.3810879
1,22,4.11573833,13068.02628,752.4656694,144.6010676
1,22,5.379885558,3540.122421,1287.101893,427.7897877
1,22,0.015335618,15921.36112,990.6035748,119.4561901
1,22,6.339042611,1670.521882,580.2181948,153.7366844
1,22,0.656695659,7413.89873,2678.151252,1073.634057
1,22,0.009782279,969.5504193,1916.908523,923.4333725
1,22,2.514147795,1239.164407,1128.206813,854.5152296
1,22,0.75276276,101.5967345,1099.238096,795.9485306
1,22,1.56017817,15667.43125,2641.516427,790.7663971
1,22,2.956499664,15844.83313,2804.436195,963.6642068
1,22,1.083470681,2344.390895,1653.733025,506.9863933
1,22,0.057764392,982.6127755,3390.173611,535.7563104
1,22,2.90400486,198.4281316,2188.350751,1019.649079
1,22,3.793098011,132.9328625,83.08682411,92.94506255
1,22,1.304248267,21003.95347,665.6191322,96.12792462
1,22,0.153398183,9466.123044,996.9527755,400.0576714
1,22,2.383859198,2760.479961,1926.269521,313.8095372
1,22,1.332194029,5883.843695,2625.56839,129.1920908
1,22,167.196323,1839.058212,625.1104864,667.2792222
1,22,0.250428426,554.1063839,442.1330816,472.1147148
1,22,0.771493855,7893.661789,247.8978983,198.2194205
1,22,1.910493006,3040.023078,2212.165366,471.5468713
1,22,3.364465574,3407.45845,30.99146989,56.63664934
1,22,3.04320564,5731.225167,365.9805506,472.9528032
1,22,8.14781387,8360.218732,855.2469836,626.7794754
1,22,0.686713366,9384.052322,834.5554679,1170.122292
1,22,4.443821522,4414.175376,3092.707554,668.9634214
1,22,1.364913143,3252.0575,2297.8064,342.3102778
1,22,1.672370573,16153.61642,2061.318099,1333.290288
1,22,1.602779893,102.178787,3953.469546,165.5242722
1,22,1.041501102,2549.445323,199.458133,131.1558329
1,22,4.694368042,768.9442488,398.3096585,410.9539542
1,22,0.639922156,8225.320012,1877.596491,96.78407324
1,22,0.877795562,8924.886418,7142.290488,643.0163436
1,22,6.431481237,6115.048356,1791.647772,1005.617017
1,22,2.887317662,2326.928009,2028.625388,185.7389077
1,22,3432.303517,6854.056193,0,5776.637864
1,22,1.392556674,9205.027832,1077.452621,612.7091535
1,22,3.362094921,7898.31464,1325.161131,557.5022144
1,22,1.191826068,4279.985022,571.2213437,369.3007785
1,22,4.473448454,5562.668316,4506.809266,111.593099
1,22,1.689639707,8151.96592,6000.189756,19.33326239
1,22,0.791793475,6068.462627,2552.944325,766.7495567
1,22,1.755696794,4658.459256,1007.181123,324.6636873
1,22,4.553683954,5142.241708,2156.137853,82.09550293
1,22,0.623377404,501.7282144,1257.695276,114.4676198
1,22,2.418787691,20.31944224,3730.242954,156.951201
1,22,1.670506304,2660.109266,1346.816548,114.6965171
1,22,2.401491578,82.25198047,470.6246409,107.1109407
1,22,1.122500774,11943.14911,2112.670948,836.7986508
1,22,1.246647205,16424.54964,636.4544701,179.9041059
1,22,2.753691904,10859.82388,797.0178634,1854.93974
1,22,0.735831889,9304.580076,961.9968865,459.1272729
1,22,-1,-1,-1,-1
1,22,2.873045259,1094.414087,2921.971796,161.0377077
1,22,2.061898262,6039.032322,3207.891526,178.3967152
1,22,0.868439402,1512.985006,2777.235946,766.9417219
1,22,3.375486287,6587.665192,609.760394,591.4457579
1,22,6.752203192,4834.259169,444.1778742,143.3430576
1,22,0.910266816,13460.13962,1410.432972,388.9489211
1,22,4.616426243,1098.786196,3166.047679,533.9260042
1,22,-1,-1,-1,-1
1,22,1.924296059,776.0056292,1370.044409,182.7252675
1,22,1.610582844,2876.965588,2230.621184,27.51662975
1,22,1.435509421,866.8872897,1442.971651,411.5772727
1,22,0.840432301,6259.123145,422.112533,211.7139746
1,22,1.523964085,7573.400739,736.7282051,345.2589707
1,22,1.821592696,9155.437851,1461.566054,1490.04081
1,22,4.391467055,72.92203187,3294.336585,799.7355288
1,22,0.362361064,12528.90724,744.2125511,775.933618
1,22,1.761850295,8889.011266,863.4720702,287.5258043
1,22,3.196620561,19433.55105,2189.245041,207.908658
1,22,1.812065636,1089.69927,1276.204998,1225.364419
1,22,2.808297104,3728.176764,1826.833852,393.2408457
1,22,1.97479757,1570.742294,894.9698983,459.9079518
1,22,1.276384368,11284.84469,945.6563379,1088.860839
1,22,4.104480882,12048.91192,4738.279131,317.8692422
1,22,4.24687536,21244.7147,506.9852755,228.2791971
1,22,4.350470563,7537.579188,2461.369162,432.4756832
1,22,1.799483808,3253.679769,247.9512417,357.7148884
1,22,0.220925954,719.736524,640.2609082,652.6927992
1,22,2.425575588,9150.469844,4510.394944,214.5834224
1,22,1.709196995,7661.502184,2316.758342,758.7718816
1,22,0.466843417,556.027306,3523.286529,378.0826708
1,22,2.143311986,3105.077434,329.0087893,431.5582779
1,22,0.000159842,14390.35078,4041.15001,118.4390359
1,22,6.398711113,2518.345447,267.7843306,227.2632225
1,22,6.800191054,21131.8484,2517.348457,734.4887462
1,22,1.168344001,9639.683617,3579.605131,201.3735604
1,22,1.349645821,1348.229605,2742.692467,71.08471883
1,22,7.554843038,1433.699605,318.5375971,307.5441833
1,22,4.655000426,4479.300457,265.756233,59.47484529
1,22,1.18916018,5732.052028,1364.976804,1115.581187
1,22,19.53926703,17529.42342,1843.359632,757.3632533
1,22,0.416469029,2060.006444,1119.321582,821.7397152
1,22,2.20219107,2533.122148,4080.979949,1325.294234
1,22,2.29763776,387.6635348,3941.017199,275.9571532
1,22,1.332381332,1162.303855,67.7554796,499.4339267
1,22,1.701160384,642.7319265,815.5268943,333.2803633
1,22,3.568145188,60.92726134,729.3427469,214.7405347
1,22,1.756488817,13099.85646,1922.679241,1183.977223
1,22,2.266170915,1489.4626,1149.069803,953.9869905
1,22,1.418505347,5532.232558,1682.648228,251.7953578
1,22,0.473656587,14984.32631,4720.472693,877.6177691
1,22,6.906381103,14276.21999,329.4785808,149.5673541
1,22,0.121002068,2536.842967,951.5431952,651.0668582
1,22,1.274767497,4187.661026,4075.129956,1035.978734
1,22,0.923138699,9355.196245,2479.376693,570.9951642
1,22,6.261723386,47.8752452,3152.217608,146.7197572
1,22,2.964518583,4996.423368,1793.924964,129.1439128
1,22,1.523651251,4467.631295,372.5598094,913.6834809
1,22,1.66114987,14253.67973,2861.295812,95.28744118
1,22,15.41264675,1253.078368,975.4646396,576.10337
1,22,0.052654848,6863.936439,301.7594696,238.6399713
1,22,1.123758733,17455.6774,102.9146096,77.89458453
1,22,2.246444524,857.8146866,679.7004259,1540.469066
1,22,9.801080223,9278.651497,4705.842035,208.7807299
1,22,0.731505013,26649.59764,5563.048609,1229.847333
1,22,1.129039331,1373.884543,311.3171302,346.1515497
1,22,0.101925485,5771.663847,1457.960213,260.4494607
1,22,2.9675334,10712.62431,1018.539112,251.3282841
1,22,0.225678423,8059.67548,1133.370089,134.5466703
1,22,1.119403135,7936.257604,391.8695451,345.5573337
1,22,2.320863783,14745.94001,2336.428691,879.0256008
1,22,1.956424719,126.0880592,716.4833919,551.7585992
1,22,0.385081117,2952.163822,1674.241921,329.6874216
1,22,1.180802169,2770.162812,230.8518837,232.6432613
1,22,2.788360637,806.8036559,4053.996901,9.425354177
1,22,1.816262918,3066.398452,362.0461936,145.1672048
1,22,0.659331953,8924.362183,684.8365048,428.918283
1,22,3.162041998,12766.90864,980.7555286,831.5767311
1,22,2.360798818,14900.45088,2487.384636,307.1335343
1,22,5.094635098,8035.856109,504.1025152,198.131485
1,22,0.836449974,2870.202917,2445.948015,1208.306767
1,22,0.161983274,1115.724628,1527.046018,626.4143695
1,22,1.793557845,3762.808317,5684.434296,1198.08956
1,22,0.902559012,3728.275101,5660.612921,1161.869398
1,22,0.439644728,3714.343333,5651.04916,1147.106011
1,22,0.130745105,2671.930836,1733.848765,1722.851346
1,22,1.295171297,7066.874932,2496.247948,524.3175589
1,22,1.980809254,7981.067883,766.1728091,304.9079704
1,22,2.019446001,16401.12878,855.8584222,461.0629915
1,22,2.6283701,7304.228402,6585.252744,284.8001979
1,22,1.655126194,4435.142007,1848.619428,437.6024341
1,22,2.589845959,2824.146923,666.4054948,558.1134388
1,22,1.25191575,734.0689077,5322.633364,403.9599446
1,22,125.2583677,7934.421029,262.6314569,426.5068446
1,22,0.857548566,8378.22883,2756.971131,2961.957607
1,22,2.382052247,4274.301411,584.7246334,50.97129248
1,22,2.33834233,4158.555036,2073.750011,342.6075088
1,22,90.60239905,2086.222305,1131.012055,708.9611578
1,22,5.535868952,3740.782609,368.6275773,292.8045035
1,22,0.979262524,34.56500445,2723.273325,418.3562863
1,22,5.516136265,10160.84838,2453.725507,675.8756541
1,22,0.101827571,4428.351173,3831.872322,581.4456773
1,22,4.986304192,23846.59311,664.5842003,929.5387807
1,22,4.89209585,6476.792846,222.9391597,253.2344585
1,22,3.234890909,2562.037227,831.6869063,552.2248379
1,22,1.459095947,260.9785364,675.7092474,307.2772778
1,22,3.389551696,4682.348317,5040.261375,58.27751001
1,22,5.547713233,5243.02585,1668.70891,597.9242247
1,22,3.24071218,14907.14181,2492.831667,312.3674029
1,22,0.167508954,12954.35565,2403.409159,716.8932589
1,22,1.96504551,1256.825508,1906.25542,490.3540497
1,22,0.604212364,7976.776164,561.2927428,135.5796123
1,22,0.545406587,10130.26776,6283.335357,1660.967521
1,22,1.260336253,7424.061468,250.2878505,249.137339
1,22,0.5636381,8354.909915,419.8276595,197.502846
1,22,1.839001038,6836.552228,6223.73551,2355.243276
1,22,0.65103987,3066.805221,959.7524148,2182.28142
1,22,10.91891731,2134.676163,1023.551289,585.4362702
1,22,0.52947333,8937.490299,470.911722,175.9780865
1,22,0.93191371,2738.827092,922.8593615,246.5255008
1,22,1.106064217,2813.780548,1089.746003,955.9927785
1,22,2.547443132,31.89167348,941.3655687,1237.736618
1,22,2.583316024,4311.558782,444.1697575,191.9360382
1,22,1.405990686,8014.247519,1212.964855,287.9639424
1,22,0.775957379,873.18923,508.9544405,224.7241325
1,22,2.536012804,535.1865659,782.5963131,582.3769603
1,22,2.473403079,9462.041746,1662.937292,262.2490171
1,22,0.704762787,8558.735041,3170.141157,654.5674852
1,22,2.006193496,3933.694037,5148.745472,2231.980158
1,22,1.284933483,620.3882431,4002.776842,156.5319969
1,22,4.589953526,1126.139836,2825.798989,500.3692761
1,22,2.926795285,13501.44907,1028.054596,742.5773271
1,22,0.386822333,23698.71128,4308.327088,473.9358251
1,22,4.191077482,948.3603349,2543.76111,45.32848082
1,22,2.677289524,5013.021463,127.7042885,466.8164528
1,22,7.201016772,10480.18333,3312.124996,818.3511118
1,22,1.314331255,507.2204178,643.315798,2057.410347
1,22,3.570725904,11327.928,2079.187252,1095.292716
1,22,3.364033568,12569.11098,2083.336138,1776.376998
1,22,0.641047376,4082.952844,929.5172215,885.9756615
1,22,0.245080229,5174.291993,754.3315208,444.0315214
1,22,2.673313814,7545.2091,723.3250963,1635.853964
1,22,3.062957284,5672.046967,4060.854206,111.6227062
1,22,2.453751933,10356.7232,553.2916663,1191.820396
1,22,0.692348501,23415.32307,555.9145541,292.1137117
1,22,0.352756359,1566.771815,1416.066098,782.20942
1,22,6.733154691,14840.39645,1263.8812,177.6888308
1,22,6.615640111,1348.627721,1736.05383,152.5159765
1,22,2.730484009,1762.606972,856.1458719,163.699287
1,22,0.85013927,2762.71428,2966.797455,770.0447556
1,22,0.318458554,1484.436582,240.2786041,1047.098333
1,22,0.582427525,25.24211874,951.6889011,867.7625386
1,22,4.614426151,4382.875775,130.2924417,22.73615088
1,22,4.48093532,178.5010912,635.2361799,1233.060199
1,22,3.025334636,3379.832097,107.9867665,147.6082535
1,22,3.41922299,7191.565029,1751.084153,456.5212157
1,22,2.077407229,2531.824835,2361.968622,688.4392861
1,22,5.469502134,3753.394513,1556.847094,192.2729061
1,22,3.579398237,379.4001004,1129.62862,306.6402463
1,22,3.579398237,379.4001004,1129.62862,306.6402463
1,22,0.824015408,23758.56099,315.7233529,283.2027704
1,22,1.025568268,5173.357666,2040.061352,655.9680024
1,22,2.014405566,5061.634633,497.5524995,497.5524995
1,22,0.476661057,6386.50711,699.1996752,356.7357005
1,22,11.33054651,7461.85699,487.5557612,621.3030735
1,22,0.829379351,3987.942001,475.9639732,349.888758
1,22,0.887261553,32.65099278,1773.326936,193.3344232
1,22,0.075402509,1897.208398,3958.769552,1150.048166
1,22,3.059634891,19197.57555,776.4738877,188.6435426
1,22,2.493220648,19205.98023,736.2270402,167.0471115
1,22,5.004217113,19194.17679,770.3244234,195.0831549
1,22,3.784025318,3104.426997,1125.272152,135.3584684
1,22,1.195069065,9802.467864,735.6842299,36.87719568
1,22,6.893573811,4976.81676,295.5237412,205.3319129
1,22,1.529311554,9396.537696,1049.137907,1010.99253
1,22,1.176384973,4884.101241,247.153321,882.185294
1,22,0.355042881,5625.259661,2894.251234,189.3115141
1,22,2.892079668,55.73028803,559.1637631,355.0590234
1,22,1.493623775,11260.42656,5338.332618,987.2764082
1,22,0.15007963,7335.73302,615.4664439,674.7599852
1,22,4.131641967,3016.575024,3387.523382,409.7673526
1,22,0.745285526,6865.774097,2936.304139,358.4227728
1,22,0.223790464,6346.775649,2226.948615,76.49776541
1,22,4.202231078,96.05670901,649.2891585,1115.525178
1,22,1.849844799,14956.46482,3387.588455,823.4752302
1,22,6.478921868,440.4265782,1316.534378,1367.425786
1,22,0.080528056,13948.63289,1953.014722,237.899875
1,22,1.824660362,7816.97631,2847.332975,1946.017496
1,22,2.536796242,6685.329091,3408.973374,62.9698674
1,22,2.954149785,1921.155199,1205.325148,91.69528696
1,22,3.29420812,10521.03732,352.5566637,182.0607643
1,22,3.507743692,11366.15101,264.9697348,293.2245815
1,22,0.095769166,9535.739408,1281.039659,207.0373833
1,22,1.674209894,7481.468341,2805.739769,211.7430488
1,22,2.523770032,10082.87629,1345.229951,1375.420279
1,22,2.176039693,2497.062634,1258.506608,139.0127335
1,22,0.418323579,6547.243535,166.1462492,551.757829
1,22,2.506578418,8394.870697,1082.558214,471.0947765
1,22,2.32975504,13086.41765,515.5834343,264.0330136
1,22,1.912809148,953.8747587,639.7258242,571.6747813
1,22,3.214455873,5523.420343,1192.425376,1229.01586
1,22,5.005009922,5396.6958,1001.618749,264.6390247
1,22,1.45325583,6783.103388,1771.843286,521.0091623
1,22,1.989009219,19338.45085,2362.841377,516.4395811
1,22,1.174308058,12130.07123,664.834339,215.567862
1,22,2.563017224,11140.23798,1093.517811,299.4423426
1,22,0.780553393,1797.04995,1539.162397,736.323251
1,22,3.609894564,12120.24822,858.474031,560.5685769
1,22,2.931504737,8071.623085,4865.249976,295.9393587
1,22,1.403082533,3039.750485,77.49636056,1092.830106
1,22,0.572664077,6548.339706,1433.400248,457.6885379
1,22,4.237393876,955.5742259,818.0847376,115.7793813
1,22,0.349535221,69.55356944,476.6172928,244.8733576
1,22,10.73560262,5106.333213,1188.427314,479.4615834
1,22,3.089764927,20396.86258,3561.2287,117.7580575
1,22,0.159013476,2932.715139,2727.093105,9.935322007
1,22,1.910656875,7311.908954,1309.929749,147.8722751
1,22,3.533126065,1392.084277,630.6568783,221.0365008
1,22,5.376197906,2824.527077,1579.453192,1443.175896
1,22,0.026334175,581.4285485,617.6429686,1259.572596
1,22,7.954920605,7978.241997,1858.446661,774.2246396
1,22,1.02998222,13888.3744,824.9264293,102.8049513
1,22,4.377830795,3661.834256,455.6133389,366.3019546
1,22,1.793558326,8746.470144,93.8935388,778.473266
1,22,1.508664346,2615.819372,316.7287069,20.60269832
1,22,1.018932172,21048.5765,668.9780039,80.82227409
1,22,1.338372925,9401.697342,1096.498104,1776.174747
1,22,1.22712083,7758.307865,390.9023861,389.9185748
1,22,2.113453993,7760.965304,393.9148613,388.7833607
1,22,1.24565033,7763.481838,395.8734057,385.134059
1,22,0.273470303,15233.74512,340.3795467,340.3674065
1,22,0.058932556,11479.03416,1645.207118,589.9682068
1,22,2.197072555,442.3852615,1582.551943,567.2487837
1,22,0.514423176,13574.05944,615.1666209,534.9871188
1,22,0.99531322,3281.422931,294.0252579,353.638774
1,22,5.464369665,2327.399896,236.9289967,668.090576
1,22,2.216895305,6312.291661,780.2564726,657.664607
1,22,0.719503511,3417.389441,880.817178,461.8777034
1,22,1.582226443,1684.647628,292.7636493,1089.173275
1,22,1.696742526,3046.641049,1012.837071,159.1846157
1,22,1.696742526,3046.641049,1012.837071,159.1846157
1,22,1.696742526,3046.641049,1012.837071,159.1846157
1,22,2.908055492,6128.947729,3523.567574,1054.539896
1,22,0.76365519,20145.48493,348.5794881,837.5564509
1,22,0.054892404,83.23365956,912.4672636,1881.128353
1,22,2.089875896,4836.985252,1266.236027,185.6119505
1,22,2.248203876,11472.23094,677.3499329,383.7118917
1,22,3.183429888,8263.391348,2953.277237,868.8228501
1,22,2.573857187,18593.6129,1010.080973,307.6486518
1,22,1.021362393,7896.329287,1429.375738,389.0387248
1,22,1.863880108,148.582495,1789.380354,375.0295169
1,22,0.601210248,6108.884607,2681.362363,606.2783135
1,22,2.736357755,13231.87801,2425.336412,808.537171
1,22,1.446433281,6394.637925,1253.087381,825.8493612
1,22,4.39601478,8015.696229,4315.432617,31.09645501
1,22,0.283985867,7044.304922,1374.648591,729.1137826
1,22,8.791380042,7800.784222,9332.109376,715.316506
1,22,0.474269015,6036.348502,3664.871619,212.4344537
1,22,0.474269015,6036.348502,3664.871619,212.4344537
1,22,0.474269015,6036.348502,3664.871619,212.4344537
1,22,0.286777945,1500.980995,4397.350213,705.8202466
1,22,1.816186069,11957.93072,5657.34457,21.22523243
1,22,2.268421554,4542.858227,316.5691734,192.2711411
1,22,3.390104357,14810.98156,223.4890981,200.9667478
1,22,4.564204476,2166.936803,706.9669337,746.1383319
1,22,4.172442704,1215.023577,2841.880886,426.7875059
1,22,1.995418521,2465.912848,1532.607231,337.6322535
1,22,1.918787078,2169.488839,1752.981624,1281.066707
1,22,1.453530222,7659.096611,1933.954618,309.2729057
1,22,1.177944423,873.183267,531.832241,222.1167052
1,22,0.73723496,15879.14374,447.1926338,231.8915574
1,22,5.835149156,17142.03019,472.9181696,540.5140914
1,22,3.223174317,4597.578345,2009.283,94.21581053
1,22,3.304168537,19141.60666,197.4089572,701.1422586
1,22,0.850259058,14607.04629,1110.899045,857.8102778
1,22,0.688531226,8149.986604,1204.834967,795.5819555
1,22,2.882964552,5746.579565,960.4452134,358.4953839
1,22,2.264024644,1645.157153,376.940077,47.23409064
1,22,0.384453624,8985.017684,1416.767471,225.0024505
1,22,13.70855346,11458.53592,317.8016613,656.5488779
1,22,1.396121245,5878.602852,697.1522695,313.8025039
1,22,0.075229761,15.23602767,1941.550575,288.4251968
1,22,0.040005618,9242.926501,208.044049,250.7584827
1,22,0.318602966,14907.39168,3037.954667,138.8626095
1,22,-1,-1,-1,-1
1,22,0.382726698,1296.059013,3173.486096,1475.922177
1,22,2.300156317,2126.948478,258.3630634,1138.706446
1,22,1.316979187,22479.41568,979.0606664,715.9298028
1,22,2.38360103,2176.799789,142.2038221,865.7281823
1,22,4.812955758,3201.70653,3633.575071,388.3260438
1,22,0.706147092,811.3921855,1583.258076,101.2117438
1,22,1.008468981,16106.96467,697.0298031,371.5720209
1,22,4.034265182,2120.575155,242.330332,222.4556478
1,22,0.87515968,2410.880265,1238.476417,246.8338951
1,22,1.532467282,20031.2438,1879.217293,2060.035809
1,22,0.214071235,30.51917758,179.5149463,1276.380393
1,22,1.670712995,618.0468214,1598.081211,122.7829022
1,22,318.1276043,20657.08536,1202.488215,46.2787642
1,22,1.742856146,1617.328927,1183.831025,574.694731
1,22,1.355792962,9071.089588,6787.47515,399.3041673
1,22,1.846487998,534.8965227,226.1815429,677.6851479
1,22,1.573325759,836.5009774,2334.101381,254.3114706
1,22,2.267509534,1940.445785,486.5564247,262.0449917
1,22,2.701248822,9314.521999,2340.35629,265.8558532
1,22,5.933657961,8673.931521,867.7464484,272.2412508
1,22,0.338017988,8363.950934,777.9016444,286.9752132
1,22,-1,-1,-1,-1
1,22,1.966058417,6223.339738,2294.296036,83.77394185
1,22,3.079966717,11043.323,1723.544236,266.5806818
1,22,0.314272187,15655.88595,152.4086524,289.132775
1,22,0.704643324,46.41423836,3900.037524,352.7066298
