Occurance,Landcover,Dist_WA,Dist_W
1,22,712.2338328,210.9612652
1,22,1123.524137,440.0095701
1,22,888.22271,145.8304949
1,22,1409.474595,790.1191547
1,22,1054.766666,678.2920038
1,22,2660.23781,1558.733771
1,22,2414.960269,100.0007983
1,22,1218.889816,76.39489813
1,22,408.4097449,122.1065986
1,22,275.4799328,3596.47897
1,22,867.5051399,178.4063018
1,22,1479.214781,473.3946836
1,22,2943.430872,284.0505121
1,22,2753.446011,1060.898842
1,22,3995.476547,534.1039507
1,22,1386.637528,304.7427503
1,22,2854.088815,492.1864422
1,22,1274.412998,152.0400307
1,22,2276.766007,861.1806732
1,22,370.2523024,382.7804206
1,22,1185.464282,546.8877415
1,22,2637.284832,585.2621576
1,22,846.5774992,309.2500624
1,22,432.131219,808.8326524
1,22,4440.419331,188.3755451
1,22,3167.904073,553.3663001
1,22,442.7047556,0.330277358
1,22,1032.637714,117.1444009
1,22,2220.142786,1370.102906
1,22,491.4614907,179.6255161
1,22,1543.043057,193.2404703
1,22,1242.42683,347.7603099
1,22,2126.838873,542.5833305
1,22,2696.366994,1278.649154
1,22,258.0364017,183.5358954
1,22,2141.892699,312.5839639
1,22,191.8510218,116.6971458
1,22,3244.408729,421.7529736
1,22,2122.614423,1183.693293
1,22,945.4569424,407.670091
1,22,2307.601392,180.9718341
1,22,435.3195971,145.8604116
1,22,496.0520096,213.2516316
1,22,496.0520096,213.2516316
1,22,2392.291793,66.8183652
1,22,831.3731742,607.9978056
1,22,2184.070913,268.5423612
1,22,1650.988506,1014.458293
1,22,771.0949901,350.3552493
1,22,136.6681215,111.6287124
1,22,1718.803489,284.2434724
1,22,2745.215829,1059.01362
1,22,264.9325995,268.3635424
1,22,1601.242692,299.5599311
1,22,1459.342118,290.868367
1,22,464.0882088,366.173469
1,22,611.5947793,353.0501424
1,22,1275.22893,292.4147912
1,22,1403.677197,115.8523882
1,22,1921.260251,475.7644136
1,22,724.2328946,313.4287208
1,22,1908.967438,239.5349299
1,22,2521.264338,45.90808391
1,22,2067.829939,843.3477071
1,22,1722.239542,469.0440315
1,22,38.3399036,43.7931243
1,22,1946.09671,99.95462739
1,22,-1,-1
1,22,488.0599881,254.4173498
1,22,850.2524955,751.2039056
1,22,179.9119075,236.7386854
1,22,48.07782226,58.66719888
1,22,1251.60224,614.7160473
1,22,4955.260197,205.8890735
1,22,286.4305902,1192.898588
1,22,489.500693,399.0276315
1,22,879.4311352,59.69478526
1,22,61.90302054,692.1115755
1,22,65.92598666,1186.383318
1,22,2383.483542,642.6501984
1,22,2217.240684,1533.247635
1,22,719.740823,166.3707419
1,22,1073.683651,497.4941859
1,22,333.1997668,409.0166866
1,22,2647.963141,970.9650932
1,22,1393.036044,122.4756658
1,22,2974.130689,249.2222094
1,22,3304.18703,1028.383433
1,22,1989.613551,243.0161518
1,22,1196.616016,128.2264391
1,22,524.7312457,464.6417288
1,22,2188.36993,1221.771484
1,22,961.7532986,310.1635174
1,22,4079.265033,666.1630877
1,22,935.248453,375.9890386
1,22,2860.500639,391.9675746
1,22,2432.770541,1514.162211
1,22,859.8602682,703.4580789
1,22,1701.790384,364.9641121
1,22,735.5997312,152.2592239
1,22,644.9429291,217.9429198
1,22,1364.489882,469.1692872
1,22,2855.835346,21.31508227
1,22,2632.842735,426.6752086
1,22,2453.401722,85.55349532
1,22,400.2293287,659.289015
1,22,3453.470497,260.3246057
1,22,137.4464521,110.3066424
1,22,1878.834212,356.4198168
1,22,100.3706369,108.1757815
1,22,91.85606961,1204.637388
1,22,547.9543538,28.16803835
1,22,693.0487076,336.1573179
1,22,2564.946206,1647.339869
1,22,2572.37843,44.70653656
1,22,2619.31776,45.85943436
1,22,1230.85678,636.881735
1,22,725.1800209,534.3806406
1,22,1657.572123,19.03718964
1,22,2038.278522,570.8943611
1,22,2719.153002,359.8480733
1,22,2495.787287,51.24996902
1,22,4276.77239,202.5196367
1,22,343.2534175,764.3872051
1,22,522.3929847,107.8060638
1,22,2906.918579,511.9513525
1,22,827.845532,991.5285821
1,22,4748.868479,177.7979188
1,22,4464.07449,280.880466
1,22,4075.600829,340.6998689
1,22,373.6090813,731.4302165
1,22,2264.271809,438.6942918
1,22,159.6465232,36.70115561
1,22,963.4383645,483.1545161
1,22,1463.777537,1064.432634
1,22,3508.043473,590.4187569
1,22,1574.634895,808.5277392
1,22,945.958727,943.8864364
1,22,4242.91231,442.9142846
1,22,5953.187994,721.8617093
1,22,519.2193752,363.5219947
1,22,265.8843969,43.32148413
1,22,1148.710328,158.060729
1,22,1819.218375,85.24391302
1,22,3269.132144,570.0838259
1,22,849.0379401,677.7405267
1,22,2631.449704,241.1839349
1,22,1768.010705,306.1276844
1,22,1170.913089,87.50296869
1,22,1284.414274,226.7066599
1,22,1099.212769,417.867496
1,22,22.78767471,1591.504035
1,22,3027.403193,243.0639793
1,22,907.2069243,90.43584645
1,22,1136.057366,695.2642572
1,22,747.3956667,336.9954217
1,22,5284.580364,350.7590881
1,22,142.4683203,90.53305847
1,22,1266.860038,1032.003108
1,22,2876.380666,436.0504692
1,22,2832.557224,2149.236655
1,22,3527.063332,529.5490007
1,22,893.3137037,844.937172
1,22,309.6822533,571.8050256
1,22,663.8023683,736.865633
1,22,3175.695036,316.6205486
1,22,787.2588693,349.6176405
1,22,1372.787976,359.7672965
1,22,517.6964654,556.3589689
1,22,8146.331077,580.5580522
1,22,2052.607718,1094.601715
1,22,364.1986978,426.896709
1,22,4632.677479,102.6445965
1,22,107.2580965,182.9625922
1,22,1491.095147,340.8749826
1,22,144.8394551,187.9633449
1,22,945.4996921,80.77506232
1,22,838.8164607,528.2679016
1,22,640.8508079,863.5370094
1,22,4242.748078,515.7855268
1,22,380.4952459,1150.48465
1,22,2089.473304,259.0355072
1,22,7341.142688,1240.1856
1,22,49.72028799,884.4706709
1,22,1536.012907,59.96635678
1,22,843.9144907,182.6735955
1,22,3632.864291,551.4769388
1,22,735.3133397,514.4188959
1,22,1704.075367,410.613709
1,22,677.4684648,521.4063594
1,22,916.6571146,186.4354563
1,22,1560.754519,697.6417173
1,22,2159.301226,288.4203483
1,22,714.6514617,441.9067682
1,22,990.5504879,387.7260411
1,22,4310.746018,881.853902
1,22,621.83502,175.3252009
1,22,488.9726032,626.5999215
1,22,200.837932,266.4953567
1,22,1864.375087,203.6885524
1,22,153.839087,1459.937398
1,22,2982.230121,1177.107898
1,22,4105.550704,659.2010526
1,22,1846.721321,459.0306471
1,22,1283.860844,243.0389732
1,22,571.1021565,2794.328636
1,22,2957.747734,1342.336397
1,22,2658.968641,978.9672435
1,22,796.7908973,1500.970325
1,22,796.7908973,1500.970325
1,22,3960.208679,666.2577689
1,22,1381.928869,682.297178
1,22,729.6839835,497.3005619
1,22,294.8690829,917.9873164
1,22,170.3877641,179.3152345
1,22,2123.625711,1541.913415
1,22,363.7317525,384.9964442
1,22,1167.061553,514.8623343
1,22,742.1817084,124.1588271
1,22,1520.621031,91.60031372
1,22,2580.462535,397.3188028
1,22,1159.643193,600.8372711
1,22,826.6439195,613.854792
1,22,1253.583945,459.3470248
1,22,539.2161782,1376.197671
1,22,2883.817825,173.2440694
1,22,686.4184557,1211.324386
1,22,3222.038698,173.4529948
1,22,442.2847565,477.9875732
1,22,452.6538782,20.57488887
1,22,452.6538782,20.57488887
1,22,5772.664393,1137.926886
1,22,-1,-1
1,22,1589.31359,1973.206941
1,22,113.5251997,676.9696926
1,22,931.92764,499.5995889
1,22,1896.522623,1675.424205
1,22,4864.554233,696.8039812
1,22,278.2808254,195.0030231
1,22,231.7801834,232.0080998
1,22,3144.083987,162.5201075
1,22,2091.221411,802.3313771
1,22,1575.377006,712.7740387
1,22,907.0354591,725.0792804
1,22,915.1576615,1042.144138
1,22,3590.599432,497.8226027
1,22,2086.831422,148.5907921
1,22,732.6941173,437.3771122
1,22,1042.956384,1013.789637
1,22,5042.843817,993.042596
1,22,156.7853449,93.61887126
1,22,2839.48203,837.067204
1,22,671.0956424,1262.464985
1,22,941.7958926,759.9700741
1,22,3640.361123,86.16287606
1,22,1317.3131,2187.965969
1,22,3468.160532,1078.612725
1,22,312.2179056,184.2429388
1,22,3349.09995,410.6630789
1,22,1520.818547,266.1096244
1,22,247.0591578,181.0775977
1,22,3683.823586,294.9510913
1,22,1001.468929,467.6190002
1,22,1534.425104,349.1212191
1,22,2049.618264,201.043728
1,22,-1,-1
1,22,1204.414147,1413.439216
1,22,2215.767064,534.4511439
1,22,1448.151061,1040.491034
1,22,744.4842174,16.06629027
1,22,2603.002062,237.3576214
1,22,1715.13179,763.0501424
1,22,850.6585995,616.0265355
1,22,-1,-1
1,22,1138.858317,1582.875295
1,22,1002.292252,1018.35262
1,22,3154.413692,269.447495
1,22,774.6974705,1006.028385
1,22,483.3092236,320.4956864
1,22,1963.101136,1008.378174
1,22,2257.688891,46.42353222
1,22,1.994153259,11.71296934
1,22,761.7981839,953.4557751
1,22,1618.389254,617.4592053
1,22,1201.487944,338.1713811
1,22,455.1895478,915.9730961
1,22,196.2410444,212.9930399
1,22,1495.861748,483.3719005
1,22,581.4855078,310.093236
1,22,278.3552432,451.1784714
1,22,3624.748353,316.4382908
1,22,2249.945503,242.0442282
1,22,2429.221446,142.2115135
1,22,2209.568161,772.4871276
1,22,1302.933637,70.64349752
1,22,3844.907073,38.15160104
1,22,1515.618902,332.2058696
1,22,1712.601039,833.4628195
1,22,758.7482929,33.49334671
1,22,1692.907729,1200.20911
1,22,2708.633666,503.1121975
1,22,2354.036545,345.8248582
1,22,829.9805452,748.0820138
1,22,2215.067701,144.2886794
1,22,900.4183885,478.8663604
1,22,264.9921051,1268.21576
1,22,1383.519745,1832.993976
1,22,1203.828593,94.10098709
1,22,990.671272,84.33457221
1,22,3325.263311,491.7444243
1,22,2284.391509,381.7581518
1,22,2330.208971,108.3799996
1,22,2206.681716,586.7534968
1,22,451.6649639,399.4370713
1,22,2624.497906,373.6053143
1,22,621.2752942,468.018484
1,22,1708.834119,176.813798
1,22,0,0
1,22,5437.603211,539.7694676
1,22,736.9881009,764.1331939
1,22,639.0123697,742.1921888
1,22,759.4750931,131.2437604
1,22,3712.924984,1138.828676
1,22,37.14729564,38.35671573
1,22,27.69470036,757.2830281
1,22,1970.866521,75.98683188
1,22,715.2278336,757.7899822
1,22,662.4007326,1016.111662
1,22,1683.33506,289.8948596
1,22,3257.36768,823.4581658
1,22,1380.71256,348.1197681
1,22,338.6281681,298.8905646
1,22,505.2338822,244.3813103
1,22,736.339395,872.5760279
1,22,567.7789441,292.7721319
1,22,205.7734737,811.4865502
1,22,1518.904056,408.6011623
1,22,971.1845533,185.6808206
1,22,374.8093366,548.6756984
1,22,1108.140209,92.01696278
1,22,2483.783354,277.2480588
1,22,227.2312668,344.8576644
1,22,4412.935631,769.5728314
1,22,295.5891658,403.4911671
1,22,340.9174883,365.114991
1,22,838.5041327,122.05034
1,22,1198.458807,425.183087
1,22,3517.145414,707.8700416
1,22,3245.31699,291.6314379
1,22,1855.106781,736.3134422
1,22,2092.776771,551.730352
1,22,35.19487427,204.0263677
1,22,1367.851448,1334.164545
1,22,1168.815392,620.123256
1,22,1316.796447,327.4995264
1,22,1393.701378,824.5476681
1,22,1853.024633,529.9628872
1,22,467.602448,1304.40538
1,22,1932.115642,84.464992
1,22,1807.648256,156.3263727
1,22,376.0619052,606.9908876
1,22,967.4999853,43.31363596
1,22,2128.313259,1208.921942
1,22,1080.351901,205.2493254
1,22,2614.077491,1825.530862
1,22,290.9942171,47.38387721
1,22,542.0953739,244.1130856
1,22,232.4139203,662.2564863
1,22,1359.451729,873.5546418
1,22,2832.356143,480.2647962
1,22,1171.69846,32.80752914
1,22,1684.956861,76.97709874
1,22,523.0826978,189.6025956
1,22,218.2622494,1094.733172
1,22,218.0199029,343.8953138
1,22,692.6984859,109.2768025
1,22,2591.695132,263.7430624
1,22,1259.471176,847.2689266
1,22,619.3621308,591.9174679
1,22,337.5662335,61.98545
1,22,2094.437398,40.13592469
1,22,1112.672866,1233.555941
1,22,138.5385961,265.3546564
1,22,216.9059985,1156.469007
1,22,686.1513905,1007.382073
1,22,1472.279685,417.5118351
1,22,276.058472,298.5079678
1,22,1317.455838,812.6843171
1,22,1435.239259,746.7262239
1,22,278.6263919,31.97379476
1,22,482.6701046,252.6557729
1,22,4488.786539,891.0046338
1,22,241.622629,84.11612415
1,22,1023.359769,1114.133631
1,22,254.7529643,320.0068472
1,22,551.543096,495.5890539
1,22,228.9804229,6.913937321
1,22,7211.078564,162.2641392
1,22,3041.253099,1080.636001
1,22,176.5219474,593.2894092
1,22,1747.311417,1574.914013
1,22,393.99142,397.7034024
1,22,814.3471662,97.08590123
1,22,702.5924018,217.3858495
1,22,935.8081138,296.3637776
1,22,2370.529168,402.5016711
1,22,3522.254097,2781.370713
1,22,968.546935,218.6771838
1,22,3730.380258,507.6612992
1,22,1504.302825,696.1177303
1,22,869.5935558,1215.336508
1,22,887.8234176,1120.220748
1,22,1955.858351,459.9676123
1,22,863.9110741,392.3071019
1,22,1196.732351,499.2066711
1,22,6437.204419,3720.490573
1,22,550.6293731,507.4254282
1,22,1746.792028,427.5996524
1,22,1549.666461,708.8824794
1,22,2503.952559,1113.261133
1,22,2695.831991,120.6100154
1,22,1495.642586,229.6938365
1,22,761.2485952,738.0171902
1,22,708.7390908,86.7971542
1,22,194.8545107,244.1069887
1,22,46.50251565,90.27390442
1,22,829.5758307,226.3171735
1,22,2625.299414,1644.353469
1,22,1640.679008,747.6013482
1,22,683.5948587,1035.094271
1,22,457.8718737,352.0829951
1,22,3654.410386,579.9719939
1,22,2043.025713,293.5753018
1,22,89.83960623,80.6058526
1,22,1751.512378,715.3105372
1,22,2689.202056,177.8063663
1,22,1240.903418,1126.924765
1,22,814.1461173,255.490268
1,22,547.9823948,190.617739
1,22,5264.335404,337.2687851
1,22,1219.535197,544.0715555
1,22,1799.232422,125.8655025
1,22,232.0593607,111.5490035
1,22,1520.385858,1157.395259
1,22,870.0053255,490.2282973
1,22,618.4014184,438.1496685
1,22,3448.061903,368.8964751
1,22,334.9776002,591.549325
1,22,2112.538746,973.4541292
1,22,940.1475252,1719.976168
1,22,1053.319181,278.7135894
1,22,1142.975771,115.9503605
1,22,341.8215448,98.7165574
1,22,549.8792697,322.0028743
1,22,678.9892455,1382.348859
1,22,4705.348246,1762.945325
1,22,822.5911079,531.1511019
1,22,452.6476281,355.5817314
1,22,947.5805412,380.7688673
1,22,966.1889603,876.657984
1,22,3094.541684,455.481858
1,22,92.89208529,61.2505155
1,22,421.0186307,828.5349039
1,22,362.9681185,199.6820255
1,22,2547.603562,2108.796114
1,22,3234.557311,750.9002841
1,22,135.2244347,142.6410952
1,22,407.8421262,488.9571609
1,22,-1,-1
1,22,511.7485738,370.9943929
1,22,590.4587851,815.6002361
1,22,2436.235903,367.2699297
1,22,445.6065862,109.0587954
1,22,2217.852381,1200.864901
1,22,3724.705798,270.2127919
1,22,2519.388833,962.2026585
1,22,2143.10557,892.5491301
1,22,362.2337866,1395.512054
1,22,351.484421,389.1377493
1,22,4956.892857,1304.280447
1,22,1068.767579,555.1901224
1,22,3410.293526,83.55609423
1,22,883.5447538,594.554039
1,22,1251.316795,562.1332039
1,22,3081.759199,693.0537764
1,22,2525.474973,117.912775
1,22,1652.544372,159.4174568
1,22,894.8210001,399.8838554
1,22,310.8729816,340.9062609
1,22,1078.456052,826.3100682
1,22,1469.439444,2.86694815
1,22,516.1326568,472.8077857
1,22,1491.798073,911.9982968
1,22,368.040856,288.5193777
1,22,466.1735661,972.4864174
1,22,1168.557842,411.4495237
1,22,917.3130679,531.9528345
1,22,2954.14083,522.6498478
1,22,656.990317,681.4083537
1,22,1698.132874,392.6094062
1,22,823.4038793,828.6419043
1,22,1266.145772,402.9097244
1,22,1223.96473,562.8331673
1,22,405.6908322,533.3993847
1,22,1820.034666,303.1780299
1,22,3761.620595,337.1194267
1,22,2293.935902,85.72536553
1,22,2545.478593,393.1152883
1,22,3056.726655,666.1033162
1,22,1906.747023,254.2240094
1,22,1219.68773,598.6177699
1,22,3412.052415,1395.386529
1,22,2836.562498,245.2006759
1,22,559.4803772,443.7944526
1,22,437.7046405,660.7393558
1,22,172.7126383,394.8143507
1,22,2060.291029,1310.788511
1,22,774.4185419,474.8911378
1,22,1000.048214,186.3113537
1,22,1128.480553,2054.23111
1,22,3017.320187,1252.192739
1,22,5197.923593,625.6080073
1,22,1419.963788,1048.768937
1,22,3294.706481,526.2544541
1,22,818.9789038,318.9767707
1,22,1432.613668,83.23494133
1,22,1953.462396,1705.357468
1,22,1728.150549,156.5980686
1,22,913.5887227,352.1200589
1,22,747.3899899,516.5281449
1,22,1069.121449,1488.687101
1,22,627.8386096,191.51028
1,22,1741.464187,692.4937697
1,22,616.7436063,880.4779298
1,22,281.5025779,161.8284629
1,22,1155.128432,578.9643607
1,22,5193.477426,742.2689681
1,22,1719.293279,543.1550026
1,22,3216.294769,1070.881455
1,22,1800.83289,574.0104256
1,22,629.4102889,143.7473632
1,22,261.4984538,235.6470334
1,22,566.5076924,252.3240692
1,22,417.6393167,443.8079974
1,22,2378.308436,822.2777338
1,22,1173.70441,52.97569088
1,22,855.8402254,333.343316
1,22,2739.519821,345.8527898
1,22,2184.582567,347.8663706
1,22,1523.109311,1696.524833
1,22,3370.896213,256.3690736
1,22,212.1512049,1383.026795
1,22,314.2787543,88.50957453
1,22,391.0567287,1021.843539
1,22,895.3173065,757.5681697
1,22,1143.430414,1227.715174
1,22,2162.104688,1307.779168
1,22,970.4272028,97.81972592
1,22,452.0640067,58.97970105
1,22,4291.265116,42.08941753
1,22,2599.72934,231.9738217
1,22,432.4086744,275.5311139
1,22,134.9165519,190.8764627
1,22,3550.900364,932.6602003
1,22,3601.570989,233.8882317
1,22,1323.540054,397.2850161
1,22,1443.820276,528.0589159
1,22,1704.607867,47.78719174
1,22,1254.546738,231.6185303
1,22,3116.883277,150.2511933
1,22,3101.621995,231.3476748
1,22,3493.280543,358.1314419
1,22,3240.594523,113.8148472
1,22,397.188014,270.2286348
1,22,1799.479961,1425.601954
1,22,1298.03135,247.1874298
1,22,2101.257348,784.3311698
1,22,1489.935301,154.9505058
1,22,132.2337567,598.3944584
1,22,1163.773332,431.0305691
1,22,299.5886271,63.50038642
1,22,1521.959287,300.0815634
1,22,1687.860234,190.6293892
1,22,1043.108934,911.4604088
1,22,2081.069285,971.7258288
1,22,1.278692275,971.1132758
1,22,734.3633835,745.9220146
1,22,734.3633835,745.9220146
1,22,544.2066278,856.8338729
1,22,838.319503,406.3057258
1,22,1815.385925,654.208799
1,22,1434.666796,158.5834761
1,22,2585.540464,1148.3794
1,22,1014.364707,58.2588134
1,22,983.344645,230.8591857
1,22,504.6458129,1533.714547
1,22,424.5761186,23.68550123
1,22,218.0360389,1592.865533
1,22,516.801823,499.5981368
1,22,127.9455763,290.3193855
1,22,2358.830494,833.4174922
1,22,1309.641246,310.0149704
1,22,136.5205011,1025.035589
1,22,3481.076253,818.3352108
1,22,1751.452073,282.863721
1,22,1417.710385,67.64574331
1,22,796.1143782,6.926869193
1,22,550.4348779,560.0744956
1,22,1560.257569,276.7465886
1,22,1461.343565,908.9187584
1,22,797.2955805,568.5564955
1,22,0,119.8401283
1,22,2954.609884,307.5375873
1,22,852.3063192,1026.966288
1,22,2376.984393,32.48591656
1,22,2025.155421,1354.293851
1,22,343.0952969,50.59000632
1,22,2350.114439,88.04620659
1,22,624.6481546,210.4715321
1,22,270.1154089,569.4517039
1,22,908.179622,20.65209658
1,22,2877.224271,58.84542291
1,22,1356.282078,563.6400757
1,22,245.2733731,412.2428474
1,22,6681.717596,484.0440206
1,22,295.1604867,2053.745234
1,22,1942.436479,599.3711098
1,22,472.0293577,97.68639472
1,22,1005.59654,481.1206608
1,22,2645.014303,120.8798259
1,22,648.0931586,270.567991
1,22,1895.059776,773.8114268
1,22,1306.982766,55.65863792
1,22,3938.219046,119.2258429
1,22,864.6025884,200.660071
1,22,1797.406702,16.88733924
1,22,880.6221642,268.4796463
1,22,1551.416819,54.1482322
1,22,1778.933704,110.9904843
1,22,636.5640982,444.9515651
1,22,2494.128971,273.9758641
1,22,1992.187215,1688.76298
1,22,904.1346158,66.20229219
1,22,670.5365228,19.26704278
1,22,3117.194481,176.6772346
1,22,540.6501708,576.2491684
1,22,3390.974429,433.4584104
1,22,1153.500791,530.9015336
1,22,1367.607722,143.1084709
1,22,219.3269084,225.168272
1,22,2116.469345,1382.111858
1,22,3339.200242,836.7916032
1,22,4684.252283,1260.218946
1,22,630.7403985,134.0050388
1,22,979.3053068,1062.824075
1,22,1019.844313,966.358898
1,22,901.1875149,156.7113126
1,22,876.5881671,412.3145041
1,22,1585.822526,291.1763227
1,22,2528.534746,701.4531572
1,22,4877.646714,86.04240243
1,22,487.5787486,511.1177437
1,22,4235.219408,76.96474421
1,22,7469.436531,1828.98241
1,22,739.8392602,992.8346153
1,22,1729.944212,95.30784724
1,22,594.3872933,76.35811505
1,22,6539.287477,2815.16535
1,22,4562.093927,409.0255885
1,22,0,0
1,22,567.8951803,2264.409268
1,22,1124.204558,663.7575192
1,22,622.6519456,490.2988938
1,22,526.8458303,940.3627386
1,22,2911.76795,486.9156416
1,22,223.7600305,259.8141737
1,22,621.1171921,44.90645075
1,22,853.9434482,179.0938561
1,22,1570.621128,553.4013359
1,22,1315.259833,334.1261312
1,22,1304.559153,194.5731487
1,22,1526.095941,614.0127246
1,22,400.014791,102.9862038
1,22,641.3446554,758.1124328
1,22,3453.790151,678.3456006
1,22,1254.609222,439.9779252
1,22,1121.224071,427.7763905
1,22,764.4955256,306.1743016
1,22,966.205186,1737.184618
1,22,548.2388641,212.6453574
1,22,344.5170858,1319.295606
1,22,3174.677017,1434.854964
1,22,321.9681068,2101.224711
1,22,1593.284137,791.2106277
1,22,2886.23221,546.9790612
1,22,710.9670852,99.29514391
1,22,348.9093045,899.2395737
1,22,873.5494098,227.8032
1,22,427.9000638,139.4693721
1,22,790.2742946,345.0351644
1,22,1011.182033,2008.740735
1,22,2836.934053,544.202264
1,22,715.5970657,74.76021828
1,22,2002.790186,583.1247752
1,22,7366.827278,384.1515582
1,22,426.650271,326.9224865
1,22,426.650271,326.9224865
1,22,0,0
1,22,3947.628138,196.0570667
1,22,1531.055166,292.8693372
1,22,3477.365237,579.9592773
1,22,352.3551372,216.5691226
1,22,1107.736486,109.4829088
1,22,736.6606607,268.9701445
1,22,1898.288211,353.7294851
1,22,1116.303723,151.5759034
1,22,1152.7623,971.6547383
1,22,342.3787625,236.2363135
1,22,730.6373074,94.81850067
1,22,412.4054836,205.8311388
1,22,1534.485551,593.6439259
1,22,2151.270675,375.1919986
1,22,612.7706934,374.0834451
1,22,8022.184192,887.0371644
1,22,4308.653394,69.36206584
1,22,1774.841251,82.91114325
1,22,294.1647929,960.8538387
1,22,2828.35541,1126.945754
1,22,1486.693661,468.7728763
1,22,523.1757968,245.3421046
1,22,1105.640628,1079.683839
1,22,1786.008458,313.1000401
1,22,904.0079423,175.7582456
1,22,930.4385371,335.6963201
1,22,1018.968541,232.9884934
1,22,1018.968541,232.9884934
1,22,3157.513305,1239.665871
1,22,1225.10099,1397.481237
1,22,779.1490701,442.497512
1,22,1974.011197,530.8889239
1,22,1229.131749,114.0046732
1,22,651.1429758,587.9333801
1,22,1401.704968,259.0680454
1,22,411.2600704,317.6367136
1,22,250.990005,158.0081301
1,22,380.1423893,462.8537538
1,22,810.0762798,243.5032744
1,22,309.910368,339.3561897
1,22,1797.166642,18.05015025
1,22,5541.386681,919.7424351
1,22,232.7092252,31.3043593
1,22,2495.645193,271.9290263
1,22,1559.864251,1110.846004
1,22,453.4381431,600.7500984
1,22,2978.917493,155.2641177
1,22,769.4162413,676.5383766
1,22,1600.063137,777.0386486
1,22,1362.669936,488.961578
1,22,1147.959957,135.3151749
1,22,2744.603851,246.6583394
1,22,4205.212987,1868.000216
1,22,1107.591055,786.7542081
1,22,343.1265571,363.4899865
1,22,537.7058855,380.0206117
1,22,36.92927722,697.020873
1,22,1962.474873,650.8963996
1,22,552.3341821,244.3655464
1,22,504.6542147,745.2181814
1,22,1633.890617,784.5240434
1,22,219.9137333,135.2146057
1,22,698.9310786,113.537064
1,22,849.8434788,75.91158981
1,22,3339.719656,984.6789895
1,22,1057.019543,105.8353537
1,22,1606.358742,625.333533
1,22,215.0178697,58.72173922
1,22,877.9469731,127.6233017
1,22,469.3867045,171.4774928
1,22,699.4382737,470.2450302
1,22,462.5276962,288.9398472
1,22,517.1193579,145.6027428
1,22,2774.875564,1423.532478
1,22,2922.107085,44.34241416
1,22,2980.989637,247.4270816
1,22,1660.564184,48.89875282
1,22,3293.692322,508.572749
1,22,2442.020838,27.10476491
1,22,3776.696056,90.13339466
1,22,3834.882102,909.0912533
1,22,3335.696962,661.6740877
1,22,2825.539811,867.4107599
1,22,894.85451,51.38114804
1,22,1728.468572,209.4627361
1,22,2784.052637,171.4574982
1,22,1174.568043,560.0677269
1,22,4632.365686,518.3247465
1,22,1507.697792,31.40454322
1,22,3177.48833,202.0108206
1,22,4924.287604,371.2294447
1,22,1873.419592,236.1333099
1,22,575.6141655,502.9147021
1,22,1051.963029,154.8925581
1,22,626.3836718,506.9770402
1,22,3943.036616,75.0324025
1,22,2136.968786,933.0229583
1,22,512.7750304,66.95717006
1,22,296.1897439,312.1121186
1,22,3322.327545,1.816327696
1,22,2002.726348,98.02755849
1,22,1151.97041,1074.188641
1,22,3432.96936,746.5211469
1,22,1154.846182,1182.943612
1,22,1246.251341,315.2240099
1,22,2370.538712,730.0316588
1,22,1212.779494,143.2613969
1,22,1158.313472,801.9288742
1,22,616.4053263,291.4587628
1,22,1119.441923,768.75558
1,22,307.4709993,27.39108589
1,22,1129.728746,270.4688667
1,22,2509.852865,86.04960908
1,22,1970.178046,1360.316973
1,22,4017.538992,719.9327349
1,22,240.3896401,208.1267462
1,22,648.5810313,180.7609203
1,22,574.9399825,995.89578
1,22,1511.989362,713.0442063
1,22,706.1618238,241.8246768
1,22,335.7735289,925.284671
1,22,708.1401865,1016.981048
1,22,4339.697093,209.0517364
1,22,364.5720315,308.6751372
1,22,1093.784498,47.69246492
1,22,652.5121546,769.6176624
1,22,3702.832339,73.68411863
1,22,2093.685272,1575.088228
1,22,1865.14011,38.68698524
1,22,236.9822927,239.7233613
1,22,1687.753972,349.6965627
1,22,3235.150268,601.1855788
1,22,3405.543664,15.60766766
1,22,715.2712311,155.8791616
1,22,1385.830076,1281.765042
1,22,4380.767359,283.831857
1,22,766.9131412,793.8314349
1,22,3565.433667,1745.028183
1,22,638.927231,475.1758287
1,22,397.2577188,370.4049174
1,22,281.3769943,222.8346987
1,22,2986.772523,983.8017244
1,22,940.0530175,562.1240102
1,22,293.6553601,96.85353469
1,22,834.5168717,71.887285
1,22,920.1946413,715.910254
1,22,202.9197486,239.0712055
1,22,20.21155694,589.9407643
1,22,1135.45439,1690.833367
1,22,1414.215453,405.5844512
1,22,917.8697393,1204.836485
1,22,412.5306049,988.4790781
1,22,846.5239667,426.3773133
1,22,13211.8304,675.10319
1,22,1500.44471,1099.162777
1,22,992.8955791,1596.497256
1,22,1203.261272,61.28705827
1,22,168.3644198,229.4707458
1,22,1241.16472,169.0232622
1,22,3365.939916,294.5856804
1,22,2132.864914,579.8242558
1,22,1934.214288,977.5142338
1,22,645.9231967,9.074961232
1,22,660.3670768,766.7287165
1,22,7524.759581,1090.002866
1,22,1551.75753,352.6435381
1,22,780.1466013,727.9166265
1,22,878.2017102,194.4700563
1,22,58.78201849,26.06698143
1,22,1978.046407,326.5904466
1,22,716.1070887,8.548165337
1,22,910.0282852,562.1152157
1,22,2149.324012,581.5788076
1,22,756.2825229,447.823188
1,22,268.8899957,1320.255882
